fold_label,demand_type,level,hierarchy_series,level_weight_share,ablation_wrmsse_contribution,minimum_test_days,maximum_test_days,ablation_level_wrmsse,full_xgb_level_wrmsse,fold,ablation_name,removed_feature_group,delta_level_wrmsse,feature_group_useful_at_level
Step17_Fold3_intermittent_without_lag,intermittent,L1_Total,1,0.08333333333333333,0.19987788026845116,28,28,2.398534563221414,2.6406566527418844,3,without_lag,lag,-0.24212208952047032,False
Step17_Fold3_intermittent_without_lag,intermittent,L2_State,3,0.08333333333333334,0.15453579586433444,28,28,1.8544295503720132,2.0141585981175885,3,without_lag,lag,-0.15972904774557528,False
Step17_Fold3_intermittent_without_lag,intermittent,L3_Store,10,0.08333333333333333,0.12085535276159634,28,28,1.4502642331391562,1.518994956807369,3,without_lag,lag,-0.06873072366821287,False
Step17_Fold3_intermittent_without_lag,intermittent,L4_Category,3,0.08333333333333334,0.14772503477912668,28,28,1.77270041734952,1.9670793711673036,3,without_lag,lag,-0.19437895381778358,False
Step17_Fold3_intermittent_without_lag,intermittent,L5_Department,7,0.08333333333333334,0.13804829137325128,28,28,1.6565794964790153,1.7254949551817698,3,without_lag,lag,-0.0689154587027545,False
Step17_Fold3_intermittent_without_lag,intermittent,L6_State_Category,9,0.08333333333333333,0.12240096538949093,28,28,1.4688115846738912,1.5570908790636455,3,without_lag,lag,-0.08827929438975435,False
Step17_Fold3_intermittent_without_lag,intermittent,L7_State_Department,21,0.08333333333333333,0.1069537000019397,28,28,1.2834444000232765,1.3052421683744144,3,without_lag,lag,-0.02179776835113789,False
Step17_Fold3_intermittent_without_lag,intermittent,L8_Store_Category,30,0.08333333333333333,0.10086160144863085,28,28,1.2103392173835703,1.241343451852791,3,without_lag,lag,-0.031004234469220737,False
Step17_Fold3_intermittent_without_lag,intermittent,L9_Store_Department,60,0.08333333333333333,0.0924712276632631,28,28,1.1096547319591572,1.107749405749606,3,without_lag,lag,0.0019053262095511947,True
Step17_Fold3_intermittent_without_price,intermittent,L10_Item,191,0.08333333333333333,0.07434052658365117,28,28,0.8920863190038141,0.8633492559490685,3,without_price,price,0.02873706305474555,True
Step17_Fold3_intermittent_without_price,intermittent,L11_Item_State,198,0.08333333333333333,0.07419751149635284,28,28,0.8903701379562341,0.8617908216476166,3,without_price,price,0.02857931630861754,True
Step17_Fold3_intermittent_without_price,intermittent,L12_Item_Store,200,0.08333333333333333,0.07412227269117538,28,28,0.8894672722941046,0.8608690282290639,3,without_price,price,0.028598244065040745,True
Step17_Fold3_intermittent_without_price,intermittent,L1_Total,1,0.08333333333333333,0.24797423293395737,28,28,2.9756907952074885,2.6406566527418844,3,without_price,price,0.33503414246560403,True
Step17_Fold3_intermittent_without_price,intermittent,L2_State,3,0.08333333333333334,0.18684366082769968,28,28,2.242123929932396,2.0141585981175885,3,without_price,price,0.22796533181480738,True
Step17_Fold3_intermittent_without_price,intermittent,L3_Store,10,0.08333333333333333,0.13599428189481158,28,28,1.631931382737739,1.518994956807369,3,without_price,price,0.11293642593037001,True
Step17_Fold3_intermittent_without_price,intermittent,L4_Category,3,0.08333333333333334,0.18413176113342056,28,28,2.2095811336010462,1.9670793711673036,3,without_price,price,0.24250176243374266,True
Step17_Fold3_intermittent_without_price,intermittent,L5_Department,7,0.08333333333333334,0.15736211306979392,28,28,1.8883453568375268,1.7254949551817698,3,without_price,price,0.16285040165575704,True
Step17_Fold3_intermittent_without_price,intermittent,L6_State_Category,9,0.08333333333333333,0.1411611572118379,28,28,1.6939338865420548,1.5570908790636455,3,without_price,price,0.13684300747840927,True
Step17_Fold3_intermittent_without_price,intermittent,L7_State_Department,21,0.08333333333333333,0.11834758452755684,28,28,1.420171014330682,1.3052421683744144,3,without_price,price,0.11492884595626762,True
Step17_Fold3_intermittent_without_price,intermittent,L8_Store_Category,30,0.08333333333333333,0.10773886363664226,28,28,1.292866363639707,1.241343451852791,3,without_price,price,0.05152291178691604,True
Step17_Fold3_intermittent_without_price,intermittent,L9_Store_Department,60,0.08333333333333333,0.09693814732560183,28,28,1.163257767907222,1.107749405749606,3,without_price,price,0.05550836215761601,True
Step17_Fold3_intermittent_without_rolling,intermittent,L10_Item,191,0.08333333333333333,0.07379400712136211,28,28,0.8855280854563453,0.8633492559490685,3,without_rolling,rolling,0.022178829507276787,True
Step17_Fold3_intermittent_without_rolling,intermittent,L11_Item_State,198,0.08333333333333333,0.07368792858671616,28,28,0.8842551430405939,0.8617908216476166,3,without_rolling,rolling,0.022464321392977382,True
Step17_Fold3_intermittent_without_rolling,intermittent,L12_Item_Store,200,0.08333333333333333,0.07363446046573754,28,28,0.8836135255888505,0.8608690282290639,3,without_rolling,rolling,0.022744497359786675,True
Step17_Fold3_intermittent_without_rolling,intermittent,L1_Total,1,0.08333333333333333,0.22384201665989678,28,28,2.6861041999187614,2.6406566527418844,3,without_rolling,rolling,0.045447547176876935,True
Step17_Fold3_intermittent_without_rolling,intermittent,L2_State,3,0.08333333333333334,0.17012762522711605,28,28,2.0415315027253924,2.0141585981175885,3,without_rolling,rolling,0.02737290460780395,True
Step17_Fold3_intermittent_without_rolling,intermittent,L3_Store,10,0.08333333333333333,0.1283951059516728,28,28,1.5407412714200737,1.518994956807369,3,without_rolling,rolling,0.021746314612704598,True
Step17_Fold3_intermittent_without_rolling,intermittent,L4_Category,3,0.08333333333333334,0.16458871428907443,28,28,1.975064571468893,1.9670793711673036,3,without_rolling,rolling,0.007985200301589446,True
Step17_Fold3_intermittent_without_rolling,intermittent,L5_Department,7,0.08333333333333334,0.1469186441450981,28,28,1.7630237297411768,1.7254949551817698,3,without_rolling,rolling,0.03752877455940706,True
Step17_Fold3_intermittent_without_rolling,intermittent,L6_State_Category,9,0.08333333333333333,0.1311121960245205,28,28,1.5733463522942461,1.5570908790636455,3,without_rolling,rolling,0.016255473230600614,True
Step17_Fold3_intermittent_without_rolling,intermittent,L7_State_Department,21,0.08333333333333333,0.11121898108940398,28,28,1.3346277730728477,1.3052421683744144,3,without_rolling,rolling,0.02938560469843332,True
Step17_Fold3_intermittent_without_rolling,intermittent,L8_Store_Category,30,0.08333333333333333,0.10528026739786824,28,28,1.2633632087744189,1.241343451852791,3,without_rolling,rolling,0.02201975692162783,True
Step17_Fold3_intermittent_without_rolling,intermittent,L9_Store_Department,60,0.08333333333333333,0.09414295936295264,28,28,1.1297155123554317,1.107749405749606,3,without_rolling,rolling,0.021966106605825653,True
Step17_Fold3_lumpy_without_calendar,lumpy,L10_Item,182,0.08333333333333333,0.09043622271474061,28,28,1.0852346725768873,1.0676557548263856,3,without_calendar,calendar,0.017578917750501688,True
Step17_Fold3_lumpy_without_calendar,lumpy,L11_Item_State,197,0.08333333333333333,0.08988078357791501,28,28,1.0785694029349802,1.0614137683901497,3,without_calendar,calendar,0.01715563454483049,True
Step17_Fold3_lumpy_without_calendar,lumpy,L12_Item_Store,200,0.08333333333333333,0.0896159208362939,28,28,1.0753910500355268,1.0556473403026465,3,without_calendar,calendar,0.01974370973288031,True
Step17_Fold3_lumpy_without_calendar,lumpy,L1_Total,1,0.08333333333333333,0.09140953345575642,28,28,1.096914401469077,0.6524501056331572,3,without_calendar,calendar,0.44446429583591984,True
Step17_Fold3_lumpy_without_calendar,lumpy,L2_State,3,0.08333333333333334,0.08606786269270877,28,28,1.032814352312505,0.8024048277934037,3,without_calendar,calendar,0.23040952451910135,True
Step17_Fold3_lumpy_without_calendar,lumpy,L3_Store,10,0.08333333333333333,0.08737702360765066,28,28,1.048524283291808,0.9070067342307008,3,without_calendar,calendar,0.14151754906110725,True
Step17_Fold3_lumpy_without_calendar,lumpy,L4_Category,3,0.08333333333333333,0.09400118201811328,28,28,1.1280141842173594,0.7869443681010426,3,without_calendar,calendar,0.3410698161163168,True
Step17_Fold3_lumpy_without_calendar,lumpy,L5_Department,7,0.08333333333333333,0.09300796084592011,28,28,1.1160955301510413,0.9087119717599292,3,without_calendar,calendar,0.2073835583911121,True
Step17_Fold3_lumpy_without_calendar,lumpy,L6_State_Category,9,0.08333333333333333,0.08436806921733171,28,28,1.0124168306079806,0.8274222351424186,3,without_calendar,calendar,0.18499459546556196,True
Step17_Fold3_lumpy_without_calendar,lumpy,L7_State_Department,21,0.08333333333333333,0.08901284702123985,28,28,1.0681541642548782,0.9490484037189694,3,without_calendar,calendar,0.11910576053590882,True
Step17_Fold3_lumpy_without_calendar,lumpy,L8_Store_Category,30,0.08333333333333333,0.08638602860692766,28,28,1.0366323432831321,0.9204967462373076,3,without_calendar,calendar,0.11613559704582455,True
Step17_Fold3_lumpy_without_calendar,lumpy,L9_Store_Department,59,0.08333333333333333,0.08779963319934694,28,28,1.0535955983921634,0.97574337906852,3,without_calendar,calendar,0.07785221932364339,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L10_Item,182,0.08333333333333333,0.09587154661624943,28,28,1.1504585593949932,1.0676557548263856,3,without_event_snap,event_snap,0.08280280456860756,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L11_Item_State,197,0.08333333333333333,0.09535603628096757,28,28,1.144272435371611,1.0614137683901497,3,without_event_snap,event_snap,0.08285866698146127,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L12_Item_Store,200,0.08333333333333333,0.09505464174445641,28,28,1.140655700933477,1.0556473403026465,3,without_event_snap,event_snap,0.0850083606308305,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L1_Total,1,0.08333333333333333,0.06573912666804586,28,28,0.7888695200165504,0.6524501056331572,3,without_event_snap,event_snap,0.13641941438339322,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L2_State,3,0.08333333333333334,0.07734422325314903,28,28,0.9281306790377883,0.8024048277934037,3,without_event_snap,event_snap,0.12572585124438462,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L3_Store,10,0.08333333333333333,0.09187935737620154,28,28,1.1025522885144186,0.9070067342307008,3,without_event_snap,event_snap,0.19554555428371778,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L4_Category,3,0.08333333333333333,0.07980259271721524,28,28,0.9576311126065828,0.7869443681010426,3,without_event_snap,event_snap,0.17068674450554022,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L5_Department,7,0.08333333333333333,0.09152510965596,28,28,1.09830131587152,0.9087119717599292,3,without_event_snap,event_snap,0.18958934411159079,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L6_State_Category,9,0.08333333333333333,0.07937042131748431,28,28,0.9524450558098118,0.8274222351424186,3,without_event_snap,event_snap,0.12502282066739312,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L7_State_Department,21,0.08333333333333333,0.09269721817797576,28,28,1.1123666181357093,0.9490484037189694,3,without_event_snap,event_snap,0.16331821441673988,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L8_Store_Category,30,0.08333333333333333,0.09116549102076703,28,28,1.0939858922492045,0.9204967462373076,3,without_event_snap,event_snap,0.1734891460118969,True
Step17_Fold3_lumpy_without_event_snap,lumpy,L9_Store_Department,59,0.08333333333333333,0.09567905478208766,28,28,1.148148657385052,0.97574337906852,3,without_event_snap,event_snap,0.17240527831653185,True
Step17_Fold3_lumpy_without_lag,lumpy,L10_Item,182,0.08333333333333333,0.09056168601544753,28,28,1.0867402321853705,1.0676557548263856,3,without_lag,lag,0.019084477358984886,True
Step17_Fold3_lumpy_without_lag,lumpy,L11_Item_State,197,0.08333333333333333,0.09008655361874529,28,28,1.0810386434249435,1.0614137683901497,3,without_lag,lag,0.01962487503479382,True
Step17_Fold3_lumpy_without_lag,lumpy,L12_Item_Store,200,0.08333333333333333,0.08967506009685829,28,28,1.0761007211622995,1.0556473403026465,3,without_lag,lag,0.02045338085965298,True
Step17_Fold3_lumpy_without_lag,lumpy,L1_Total,1,0.08333333333333333,0.05118733688327601,28,28,0.6142480425993121,0.6524501056331572,3,without_lag,lag,-0.0382020630338451,False
Step17_Fold3_lumpy_without_lag,lumpy,L2_State,3,0.08333333333333334,0.06664797642931926,28,28,0.799775717151831,0.8024048277934037,3,without_lag,lag,-0.002629110641572674,False
Step17_Fold3_lumpy_without_lag,lumpy,L3_Store,10,0.08333333333333333,0.08080973873812006,28,28,0.9697168648574407,0.9070067342307008,3,without_lag,lag,0.06271013062673991,True
Step17_Fold3_lumpy_without_lag,lumpy,L4_Category,3,0.08333333333333333,0.06402050047576707,28,28,0.7682460057092049,0.7869443681010426,3,without_lag,lag,-0.018698362391837753,False
Step17_Fold3_lumpy_without_lag,lumpy,L5_Department,7,0.08333333333333333,0.07865659593689452,28,28,0.9438791512427342,0.9087119717599292,3,without_lag,lag,0.03516717948280501,True
Step17_Fold3_lumpy_without_lag,lumpy,L6_State_Category,9,0.08333333333333333,0.06914570814505032,28,28,0.8297484977406039,0.8274222351424186,3,without_lag,lag,0.002326262598185247,True
Step17_Fold3_lumpy_without_lag,lumpy,L7_State_Department,21,0.08333333333333333,0.08261065926791462,28,28,0.9913279112149755,0.9490484037189694,3,without_lag,lag,0.042279507496006175,True
Step17_Fold3_lumpy_without_lag,lumpy,L8_Store_Category,30,0.08333333333333333,0.08085388857042622,28,28,0.9702466628451146,0.9204967462373076,3,without_lag,lag,0.04974991660780703,True
Step17_Fold3_lumpy_without_lag,lumpy,L9_Store_Department,59,0.08333333333333333,0.0860149625404554,28,28,1.032179550485465,0.97574337906852,3,without_lag,lag,0.0564361714169449,True
Step17_Fold3_lumpy_without_price,lumpy,L10_Item,182,0.08333333333333333,0.09313780930744654,28,28,1.1176537116893586,1.0676557548263856,3,without_price,price,0.049997956862972925,True
Step17_Fold3_lumpy_without_price,lumpy,L11_Item_State,197,0.08333333333333333,0.0926781267469621,28,28,1.1121375209635453,1.0614137683901497,3,without_price,price,0.050723752573395675,True
Step17_Fold3_lumpy_without_price,lumpy,L12_Item_Store,200,0.08333333333333333,0.09240434761966003,28,28,1.1088521714359205,1.0556473403026465,3,without_price,price,0.05320483113327401,True
Step17_Fold3_lumpy_without_price,lumpy,L1_Total,1,0.08333333333333333,0.07789224736969691,28,28,0.9347069684363629,0.6524501056331572,3,without_price,price,0.2822568628032057,True
Step17_Fold3_lumpy_without_price,lumpy,L2_State,3,0.08333333333333334,0.0807483163969545,28,28,0.9689797967634539,0.8024048277934037,3,without_price,price,0.1665749689700502,True
Step17_Fold3_lumpy_without_price,lumpy,L3_Store,10,0.08333333333333333,0.08665908694034857,28,28,1.0399090432841829,0.9070067342307008,3,without_price,price,0.1329023090534821,True
Step17_Fold3_lumpy_without_price,lumpy,L4_Category,3,0.08333333333333333,0.08100483052375167,28,28,0.9720579662850201,0.7869443681010426,3,without_price,price,0.18511359818397743,True
Step17_Fold3_lumpy_without_price,lumpy,L5_Department,7,0.08333333333333333,0.08830743405335957,28,28,1.059689208640315,0.9087119717599292,3,without_price,price,0.15097723688038567,True
Step17_Fold3_lumpy_without_price,lumpy,L6_State_Category,9,0.08333333333333333,0.07991387080859626,28,28,0.9589664497031551,0.8274222351424186,3,without_price,price,0.1315442145607365,True
Step17_Fold3_lumpy_without_price,lumpy,L7_State_Department,21,0.08333333333333333,0.08813747774159754,28,28,1.0576497328991705,0.9490484037189694,3,without_price,price,0.10860132918020116,True
Step17_Fold3_lumpy_without_price,lumpy,L8_Store_Category,30,0.08333333333333333,0.08677730163697187,28,28,1.0413276196436625,0.9204967462373076,3,without_price,price,0.1208308734063549,True
Step17_Fold3_lumpy_without_price,lumpy,L9_Store_Department,59,0.08333333333333333,0.08989047020817352,28,28,1.0786856424980824,0.97574337906852,3,without_price,price,0.10294226342956236,True
Step17_Fold3_lumpy_without_rolling,lumpy,L10_Item,182,0.08333333333333333,0.09781497685484725,28,28,1.173779722258167,1.0676557548263856,3,without_rolling,rolling,0.10612396743178132,True
Step17_Fold3_lumpy_without_rolling,lumpy,L11_Item_State,197,0.08333333333333333,0.09745068873088254,28,28,1.1694082647705906,1.0614137683901497,3,without_rolling,rolling,0.1079944963804409,True
Step17_Fold3_lumpy_without_rolling,lumpy,L12_Item_Store,200,0.08333333333333333,0.09714132401024386,28,28,1.1656958881229265,1.0556473403026465,3,without_rolling,rolling,0.11004854782027995,True
Step17_Fold3_lumpy_without_rolling,lumpy,L1_Total,1,0.08333333333333333,0.05346321832146859,28,28,0.6415586198576231,0.6524501056331572,3,without_rolling,rolling,-0.010891485775534115,False
Step17_Fold3_lumpy_without_rolling,lumpy,L2_State,3,0.08333333333333334,0.07348259528520242,28,28,0.8817911434224289,0.8024048277934037,3,without_rolling,rolling,0.0793863156290252,True
Step17_Fold3_lumpy_without_rolling,lumpy,L3_Store,10,0.08333333333333333,0.09156772517332494,28,28,1.0988127020798995,0.9070067342307008,3,without_rolling,rolling,0.19180596784919868,True
Step17_Fold3_lumpy_without_rolling,lumpy,L4_Category,3,0.08333333333333333,0.0631354334461552,28,28,0.7576252013538625,0.7869443681010426,3,without_rolling,rolling,-0.02931916674718016,False
Step17_Fold3_lumpy_without_rolling,lumpy,L5_Department,7,0.08333333333333333,0.07866426377008459,28,28,0.9439711652410151,0.9087119717599292,3,without_rolling,rolling,0.03525919348108586,True
Step17_Fold3_lumpy_without_rolling,lumpy,L6_State_Category,9,0.08333333333333333,0.07667562071081957,28,28,0.9201074485298348,0.8274222351424186,3,without_rolling,rolling,0.0926852133874162,True
Step17_Fold3_lumpy_without_rolling,lumpy,L7_State_Department,21,0.08333333333333333,0.08733986026656959,28,28,1.048078323198835,0.9490484037189694,3,without_rolling,rolling,0.09902991947986572,True
Step17_Fold3_lumpy_without_rolling,lumpy,L8_Store_Category,30,0.08333333333333333,0.09131074153712321,28,28,1.0957288984454785,0.9204967462373076,3,without_rolling,rolling,0.1752321522081709,True
Step17_Fold3_lumpy_without_rolling,lumpy,L9_Store_Department,59,0.08333333333333333,0.09151171938311745,28,28,1.0981406325974095,0.97574337906852,3,without_rolling,rolling,0.12239725352888942,True
Step17_Fold3_smooth_without_calendar,smooth,L10_Item,142,0.08333333333333333,0.0611834308070342,28,28,0.7342011696844104,0.7048494760955367,3,without_calendar,calendar,0.029351693588873684,True
Step17_Fold3_smooth_without_calendar,smooth,L11_Item_State,180,0.08333333333333333,0.06189701259275458,28,28,0.742764151113055,0.7214183608790772,3,without_calendar,calendar,0.021345790233977868,True
Step17_Fold3_smooth_without_calendar,smooth,L12_Item_Store,200,0.08333333333333333,0.06205766177515865,28,28,0.7446919413019039,0.7248941421829821,3,without_calendar,calendar,0.019797799118921766,True
Step17_Fold3_smooth_without_calendar,smooth,L1_Total,1,0.08333333333333333,0.05315362899496804,28,28,0.6378435479396165,0.4537539288670724,3,without_calendar,calendar,0.18408961907254412,True
Step17_Fold3_smooth_without_calendar,smooth,L2_State,3,0.08333333333333333,0.05356551280156856,28,28,0.6427861536188227,0.520655919184719,3,without_calendar,calendar,0.12213023443410376,True
Step17_Fold3_smooth_without_calendar,smooth,L3_Store,10,0.08333333333333334,0.0585564317801627,28,28,0.7026771813619523,0.6151771863090169,3,without_calendar,calendar,0.08749999505293549,True
Step17_Fold3_smooth_without_calendar,smooth,L4_Category,3,0.08333333333333334,0.05783478486390685,28,28,0.6940174183668821,0.5289289789567219,3,without_calendar,calendar,0.16508843941016027,True
Step17_Fold3_smooth_without_calendar,smooth,L5_Department,5,0.08333333333333334,0.05938250210513914,28,28,0.7125900252616696,0.5557727925760959,3,without_calendar,calendar,0.15681723268557368,True
Step17_Fold3_smooth_without_calendar,smooth,L6_State_Category,9,0.08333333333333333,0.058880978286611686,28,28,0.7065717394393403,0.6071238864341666,3,without_calendar,calendar,0.09944785300517367,True
Step17_Fold3_smooth_without_calendar,smooth,L7_State_Department,14,0.08333333333333333,0.06006662761085731,28,28,0.7207995313302877,0.6248475268199822,3,without_calendar,calendar,0.0959520045103055,True
Step17_Fold3_smooth_without_calendar,smooth,L8_Store_Category,29,0.08333333333333333,0.061793510464246554,28,28,0.7415221255709586,0.6756263409703251,3,without_calendar,calendar,0.0658957846006335,True
Step17_Fold3_smooth_without_calendar,smooth,L9_Store_Department,39,0.08333333333333333,0.06271973042090495,28,28,0.7526367650508594,0.6892216891285293,3,without_calendar,calendar,0.06341507592233009,True
Step17_Fold3_smooth_without_event_snap,smooth,L10_Item,142,0.08333333333333333,0.058467401777780925,28,28,0.7016088213333711,0.7048494760955367,3,without_event_snap,event_snap,-0.003240654762165618,False
Step17_Fold3_smooth_without_event_snap,smooth,L11_Item_State,180,0.08333333333333333,0.05997936297768841,28,28,0.7197523557322609,0.7214183608790772,3,without_event_snap,event_snap,-0.0016660051468162518,False
Step17_Fold3_smooth_without_event_snap,smooth,L12_Item_Store,200,0.08333333333333333,0.060353710085900396,28,28,0.7242445210308048,0.7248941421829821,3,without_event_snap,event_snap,-0.0006496211521772599,False
Step17_Fold3_smooth_without_event_snap,smooth,L1_Total,1,0.08333333333333333,0.03693249373909507,28,28,0.4431899248691408,0.4537539288670724,3,without_event_snap,event_snap,-0.01056400399793156,False
Step17_Fold3_smooth_without_event_snap,smooth,L2_State,3,0.08333333333333333,0.04248796289707033,28,28,0.509855554764844,0.520655919184719,3,without_event_snap,event_snap,-0.010800364419874975,False
Step17_Fold3_smooth_without_event_snap,smooth,L3_Store,10,0.08333333333333334,0.05121863176887242,28,28,0.614623581226469,0.6151771863090169,3,without_event_snap,event_snap,-0.00055360508254787,False
Step17_Fold3_smooth_without_event_snap,smooth,L4_Category,3,0.08333333333333334,0.04328907237304778,28,28,0.5194688684765733,0.5289289789567219,3,without_event_snap,event_snap,-0.009460110480148609,False
Step17_Fold3_smooth_without_event_snap,smooth,L5_Department,5,0.08333333333333334,0.04581752915075717,28,28,0.549810349809086,0.5557727925760959,3,without_event_snap,event_snap,-0.005962442767009857,False
Step17_Fold3_smooth_without_event_snap,smooth,L6_State_Category,9,0.08333333333333333,0.05016763828645743,28,28,0.6020116594374891,0.6071238864341666,3,without_event_snap,event_snap,-0.00511222699667746,False
Step17_Fold3_smooth_without_event_snap,smooth,L7_State_Department,14,0.08333333333333333,0.051699913418815094,28,28,0.6203989610257812,0.6248475268199822,3,without_event_snap,event_snap,-0.004448565794201054,False
Step17_Fold3_smooth_without_event_snap,smooth,L8_Store_Category,29,0.08333333333333333,0.056622416366329205,28,28,0.6794689963959505,0.6756263409703251,3,without_event_snap,event_snap,0.003842655425625341,True
Step17_Fold3_smooth_without_event_snap,smooth,L9_Store_Department,39,0.08333333333333333,0.057828928762076216,28,28,0.6939471451449146,0.6892216891285293,3,without_event_snap,event_snap,0.004725456016385299,True
Step17_Fold3_smooth_without_lag,smooth,L10_Item,142,0.08333333333333333,0.05937252607902695,28,28,0.7124703129483234,0.7048494760955367,3,without_lag,lag,0.007620836852786694,True
Step17_Fold3_smooth_without_lag,smooth,L11_Item_State,180,0.08333333333333333,0.06064987314253768,28,28,0.7277984777104523,0.7214183608790772,3,without_lag,lag,0.006380116831375071,True
Step17_Fold3_smooth_without_lag,smooth,L12_Item_Store,200,0.08333333333333333,0.06101708825327992,28,28,0.7322050590393591,0.7248941421829821,3,without_lag,lag,0.00731091685637697,True
Step17_Fold3_smooth_without_lag,smooth,L1_Total,1,0.08333333333333333,0.0453145622507177,28,28,0.5437747470086124,0.4537539288670724,3,without_lag,lag,0.09002081814154,True
Step17_Fold3_smooth_without_lag,smooth,L2_State,3,0.08333333333333333,0.04977099861046335,28,28,0.5972519833255603,0.520655919184719,3,without_lag,lag,0.0765960641408413,True
Step17_Fold3_smooth_without_lag,smooth,L3_Store,10,0.08333333333333334,0.055573583107516915,28,28,0.666882997290203,0.6151771863090169,3,without_lag,lag,0.051705810981186096,True
Step17_Fold3_smooth_without_lag,smooth,L4_Category,3,0.08333333333333334,0.049039500859593604,28,28,0.5884740103151231,0.5289289789567219,3,without_lag,lag,0.05954503135840128,True
Step17_Fold3_smooth_without_lag,smooth,L5_Department,5,0.08333333333333334,0.050291934855313296,28,28,0.6035032182637595,0.5557727925760959,3,without_lag,lag,0.047730425687663613,True
Step17_Fold3_smooth_without_lag,smooth,L6_State_Category,9,0.08333333333333333,0.05448727959890176,28,28,0.6538473551868211,0.6071238864341666,3,without_lag,lag,0.04672346875265454,True
Step17_Fold3_smooth_without_lag,smooth,L7_State_Department,14,0.08333333333333333,0.05541574331736428,28,28,0.6649889198083714,0.6248475268199822,3,without_lag,lag,0.040141392988389146,True
Step17_Fold3_smooth_without_lag,smooth,L8_Store_Category,29,0.08333333333333333,0.058535230607761744,28,28,0.702422767293141,0.6756263409703251,3,without_lag,lag,0.02679642632281587,True
Step17_Fold3_smooth_without_lag,smooth,L9_Store_Department,39,0.08333333333333333,0.05911943170796525,28,28,0.709433180495583,0.6892216891285293,3,without_lag,lag,0.02021149136705369,True
Step17_Fold3_smooth_without_price,smooth,L10_Item,142,0.08333333333333333,0.05916915908292175,28,28,0.710029908995061,0.7048494760955367,3,without_price,price,0.005180432899524301,True
Step17_Fold3_smooth_without_price,smooth,L11_Item_State,180,0.08333333333333333,0.06030137370771303,28,28,0.7236164844925564,0.7214183608790772,3,without_price,price,0.0021981236134792637,True
Step17_Fold3_smooth_without_price,smooth,L12_Item_Store,200,0.08333333333333333,0.060588155675668456,28,28,0.7270578681080215,0.7248941421829821,3,without_price,price,0.002163725925039439,True
Step17_Fold3_smooth_without_price,smooth,L1_Total,1,0.08333333333333333,0.04131032728567539,28,28,0.49572392742810467,0.4537539288670724,3,without_price,price,0.041969998561032285,True
Step17_Fold3_smooth_without_price,smooth,L2_State,3,0.08333333333333333,0.0462751067137048,28,28,0.5553012805644576,0.520655919184719,3,without_price,price,0.034645361379738615,True
Step17_Fold3_smooth_without_price,smooth,L3_Store,10,0.08333333333333334,0.05314378299990407,28,28,0.6377253959988488,0.6151771863090169,3,without_price,price,0.022548209689831955,True
Step17_Fold3_smooth_without_price,smooth,L4_Category,3,0.08333333333333334,0.04484607223402218,28,28,0.538152866808266,0.5289289789567219,3,without_price,price,0.009223887851544155,True
Step17_Fold3_smooth_without_price,smooth,L5_Department,5,0.08333333333333334,0.04639478211380785,28,28,0.5567373853656941,0.5557727925760959,3,without_price,price,0.000964592789598151,True
Step17_Fold3_smooth_without_price,smooth,L6_State_Category,9,0.08333333333333333,0.051730135141839065,28,28,0.6207616217020688,0.6071238864341666,3,without_price,price,0.01363773526790224,True
Step17_Fold3_smooth_without_price,smooth,L7_State_Department,14,0.08333333333333333,0.05280982370429522,28,28,0.6337178844515426,0.6248475268199822,3,without_price,price,0.00887035763156041,True
Step17_Fold3_smooth_without_price,smooth,L8_Store_Category,29,0.08333333333333333,0.05718020297068316,28,28,0.6861624356481979,0.6756263409703251,3,without_price,price,0.010536094677872754,True
Step17_Fold3_smooth_without_price,smooth,L9_Store_Department,39,0.08333333333333333,0.05805829339924224,28,28,0.6966995207909069,0.6892216891285293,3,without_price,price,0.0074778316623775876,True
Step17_Fold3_smooth_without_rolling,smooth,L10_Item,142,0.08333333333333333,0.060524880497946645,28,28,0.7262985659753598,0.7048494760955367,3,without_rolling,rolling,0.02144908987982308,True
Step17_Fold3_smooth_without_rolling,smooth,L11_Item_State,180,0.08333333333333333,0.06267468201389022,28,28,0.7520961841666827,0.7214183608790772,3,without_rolling,rolling,0.030677823287605488,True
Step17_Fold3_smooth_without_rolling,smooth,L12_Item_Store,200,0.08333333333333333,0.0629562314556949,28,28,0.7554747774683388,0.7248941421829821,3,without_rolling,rolling,0.030580635285356705,True
Step17_Fold3_smooth_without_rolling,smooth,L1_Total,1,0.08333333333333333,0.03472756501876629,28,28,0.4167307802251955,0.4537539288670724,3,without_rolling,rolling,-0.03702314864187689,False
Step17_Fold3_smooth_without_rolling,smooth,L2_State,3,0.08333333333333333,0.040121228266046124,28,28,0.4814547391925535,0.520655919184719,3,without_rolling,rolling,-0.03920117999216549,False
